receipt_id;order_id;line_no;received_at_utc;qty_received;quality_status;warehouse_code
R900356;PO500128;3;2024-01-29T03:47:00Z;186.68;accepted;WH-03
R900357;PO500129;1;2024-02-10T09:17:00Z;42.45;accepted;WH-01
R900358;PO500129;1;2024-02-13T06:17:00Z;98.69;accepted;WH-02
R900359;PO500130;1;2024-02-17T12:07:00Z;103.96;rejected;WH-04
R900360;PO500130;2;2024-02-15T22:59:00Z;184.4;accepted;WH-03
R900361;PO500130;3;2024-02-21T13:29:00Z;162.46;accepted;WH-02
R900362;PO500130;4;2024-02-12T13:20:00Z;40.91;accepted;WH-01
R900363;PO500130;5;2024-02-01T16:46:00Z;50.74;accepted;WH-03
R900364;PO500132;1;2024-02-02T09:58:00Z;55.75;accepted;WH-05
R900365;PO500132;2;2024-01-11T04:59:00Z;18.59;accepted;WH-03
R900366;PO500132;2;2024-01-27T12:38:00Z;17.65;accepted;WH-03
R900367;PO500132;2;2024-01-12T11:05:00Z;25.31;partially_rejected;WH-01
R900368;PO500132;3;2024-02-12T03:35:00Z;98.69;accepted;WH-02
R900369;PO500132;3;2024-02-12T22:14:00Z;87.56;accepted;WH-01
R900370;PO500132;4;2024-02-02T02:31:00Z;195.89;rejected;WH-04
R900371;PO500133;1;2024-01-06T03:11:00Z;64.25;accepted;WH-05
R900372;PO500134;1;2024-01-19T09:13:00Z;189.56;accepted;WH-03
R900373;PO500134;2;2024-02-06T08:49:00Z;26.75;accepted;WH-05
R900374;PO500134;3;2024-01-24T23:53:00Z;72.36;accepted;WH-01
R900375;PO500135;1;2024-02-06T18:17:00Z;159.09;accepted;WH-03
R900376;PO500135;2;2024-01-24T15:43:00Z;153.25;accepted;WH-01
R900377;PO500135;3;2024-02-11T15:48:00Z;185.15;accepted;WH-04
R900378;PO500137;1;2024-01-25T18:26:00Z;170.44;rejected;WH-01
R900379;PO500138;1;2024-01-07T22:48:00Z;16.59;accepted;WH-04
R900380;PO500138;1;2024-01-10T19:28:00Z;7.37;accepted;WH-04
R900381;PO500139;1;2024-01-04T09:01:00Z;26.35;accepted;WH-05
R900382;PO500139;3;2024-02-06T16:06:00Z;76.85;accepted;WH-04
R900383;PO500139;3;2024-02-24T04:04:00Z;68.64;partially_rejected;WH-02
R900384;PO500139;4;2024-02-01T12:19:00Z;160.32;accepted;WH-03
R900385;PO500140;1;2024-02-26T06:23:00Z;153.95;accepted;WH-03
R900386;PO500141;1;2024-01-21T23:44:00Z;99.54;accepted;WH-02
R900387;PO500141;3;2024-02-19T23:29:00Z;43.76;accepted;WH-05
R900388;PO500141;3;2024-02-15T18:44:00Z;32.05;accepted;WH-01
R900389;PO500141;5;2024-01-06T03:21:00Z;185.81;accepted;WH-04
R900390;PO500143;1;2024-01-23T14:34:00Z;1.05;accepted;WH-03
R900391;PO500143;1;2024-01-17T02:13:00Z;0.71;accepted;WH-04
R900392;PO500143;1;2024-01-23T04:19:00Z;1.04;accepted;WH-03
R900393;PO500143;3;2024-01-22T14:35:00Z;109.08;accepted;WH-03
R900394;PO500143;4;2024-01-17T10:43:00Z;174.09;accepted;WH-04
R900395;PO500145;1;2024-01-06T19:06:00Z;17.92;accepted;WH-03
R900396;PO500146;1;2024-03-05T19:11:00Z;179.39;accepted;WH-01
R900397;PO500147;1;2024-02-10T18:03:00Z;68.01;accepted;WH-05
R900398;PO500147;2;2024-02-16T09:45:00Z;155.25;accepted;WH-04
R900399;PO500147;3;2024-01-15T04:25:00Z;63.49;accepted;WH-05
R900400;PO500147;4;2024-02-08T04:32:00Z;148.01;partially_rejected;WH-04
R900401;PO500148;1;2024-02-11T12:40:00Z;52.17;accepted;WH-02
R900402;PO500148;2;2024-02-29T17:21:00Z;61.85;accepted;WH-03
R900403;PO500150;1;2024-02-14T00:24:00Z;27.25;accepted;WH-04
R900404;PO500150;2;2024-02-04T17:58:00Z;13.76;accepted;WH-02
R900405;PO500150;2;2024-02-11T11:45:00Z;28.19;accepted;WH-05
R900406;PO500151;1;2024-01-30T14:36:00Z;111.78;partially_rejected;WH-04
R900407;PO500151;1;2024-02-14T09:06:00Z;50.48;accepted;WH-05
R900408;PO500151;2;2024-02-06T15:08:00Z;135.4;accepted;WH-03
R900409;PO500151;5;2024-02-15T03:53:00Z;173.31;accepted;WH-01
R900410;PO500152;1;2024-02-03T00:46:00Z;125.83;accepted;WH-01
R900411;PO500153;1;2024-01-28T00:11:00Z;181.92;accepted;WH-02
R900412;PO500153;2;2024-01-12T19:25:00Z;14.77;accepted;WH-05
R900413;PO500153;2;2024-01-15T14:38:00Z;16.03;accepted;WH-01
R900414;PO500153;3;2024-01-30T21:54:00Z;169.4;accepted;WH-01
R900415;PO500154;3;2024-02-11T08:25:00Z;3.86;accepted;WH-03
R900416;PO500155;1;2024-02-12T20:03:00Z;52.04;accepted;WH-03
R900417;PO500155;1;2024-02-22T04:50:00Z;73.69;accepted;WH-04
R900418;PO500155;2;2024-02-06T08:23:00Z;126.91;partially_rejected;WH-03
R900419;PO500155;3;2024-01-26T05:00:00Z;177.82;accepted;WH-04
R900420;PO500155;4;2024-02-03T16:57:00Z;135.87;accepted;WH-05
R900421;PO500156;1;2024-01-19T12:20:00Z;71.34;accepted;WH-05
R900422;PO500156;2;2024-01-28T23:49:00Z;60.71;accepted;WH-05
R900423;PO500156;3;2024-01-13T17:04:00Z;150.64;accepted;WH-03
R900424;PO500156;4;2024-02-09T16:37:00Z;6.71;partially_rejected;WH-01
R900425;PO500156;4;2024-02-03T08:02:00Z;4.16;accepted;WH-02
R900426;PO500156;5;2024-02-18T16:51:00Z;161.06;accepted;WH-03
R900427;PO500157;1;2024-01-16T16:51:00Z;190.33;accepted;WH-01
R900428;PO500157;2;2024-01-24T08:46:00Z;105.08;accepted;WH-02
R900429;PO500157;2;2024-01-26T23:47:00Z;65.47;accepted;WH-05
R900430;PO500157;3;2024-02-09T09:00:00Z;88.69;accepted;WH-02
R900431;PO500157;3;2024-02-13T00:42:00Z;39.88;accepted;WH-03
R900432;PO500158;1;2024-02-07T23:36:00Z;66.11;accepted;WH-02
R900433;PO500158;2;2024-01-26T23:48:00Z;16.12;accepted;WH-01
R900434;PO500158;2;2024-01-27T20:28:00Z;10.41;accepted;WH-04
R900435;PO500158;3;2024-02-03T03:10:00Z;180.39;accepted;WH-05
R900436;PO500159;1;2024-01-07T00:55:00Z;57.78;accepted;WH-03
R900437;PO500159;2;2024-02-10T00:30:00Z;53.89;accepted;WH-04
R900438;PO500159;3;2024-01-25T16:57:00Z;13.73;accepted;WH-01
R900439;PO500159;4;2024-01-26T21:38:00Z;67.28;accepted;WH-05
R900440;PO500159;4;2024-02-18T19:50:00Z;97.82;accepted;WH-03
R900441;PO500159;5;2024-01-16T10:14:00Z;91.02;accepted;WH-02
R900442;PO500160;2;2024-01-16T11:23:00Z;82.52;accepted;WH-02
R900443;PO500160;3;2024-02-19T05:58:00Z;152.58;accepted;WH-03
R900444;PO500160;4;2024-01-22T14:03:00Z;148.06;accepted;WH-02
R900445;PO500161;1;2024-02-02T05:23:00Z;162.89;accepted;WH-01
R900446;PO500161;2;2024-02-18T21:27:00Z;185.47;accepted;WH-03
R900447;PO500161;3;2024-01-30T18:34:00Z;143.74;accepted;WH-04
R900448;PO500161;4;2024-01-17T04:48:00Z;70.73;accepted;WH-05
R900449;PO500161;4;2024-02-05T21:33:00Z;43.23;accepted;WH-01
R900450;PO500162;1;2024-01-12T06:09:00Z;158.66;accepted;WH-04
R900451;PO500163;1;2024-02-03T22:56:00Z;17.12;accepted;WH-01
R900452;PO500163;2;2024-02-12T23:31:00Z;27.18;accepted;WH-03
R900453;PO500163;2;2024-02-13T19:10:00Z;17.58;accepted;WH-01
R900454;PO500163;2;2024-03-05T20:55:00Z;15.52;partially_rejected;WH-05
R900455;PO500163;3;2024-02-04T01:33:00Z;66.06;accepted;WH-03
R900456;PO500163;3;2024-02-04T16:41:00Z;34.63;accepted;WH-01
R900457;PO500164;1;2024-02-16T08:56:00Z;3.13;accepted;WH-05
R900458;PO500164;2;2024-01-31T22:51:00Z;174.49;accepted;WH-02
R900459;PO500164;3;2024-01-23T02:03:00Z;156.89;accepted;WH-04
R900460;PO500164;4;2024-02-23T09:43:00Z;33.76;accepted;WH-01
R900461;PO500164;4;2024-02-15T22:39:00Z;41.55;accepted;WH-01
R900462;PO500164;5;2024-03-06T08:55:00Z;187.19;accepted;WH-02
R900463;PO500166;1;2024-01-12T13:12:00Z;128.78;accepted;WH-01
R900464;PO500166;2;2024-01-25T02:42:00Z;56.16;accepted;WH-05
R900465;PO500166;3;2024-02-04T15:07:00Z;20.21;accepted;WH-04
R900466;PO500166;3;2024-01-30T04:10:00Z;36.46;accepted;WH-01
R900467;PO500166;4;2024-01-12T04:22:00Z;36.48;accepted;WH-02
R900468;PO500167;1;2024-02-11T11:35:00Z;20.59;accepted;WH-02
R900469;PO500170;1;2024-02-06T17:38:00Z;38.19;accepted;WH-02
R900470;PO500170;2;2024-02-21T21:41:00Z;89.23;accepted;WH-03
R900471;PO500171;1;2024-01-26T15:57:00Z;71.09;accepted;WH-02
R900472;PO500171;1;2024-01-29T01:42:00Z;14.77;accepted;WH-04
R900473;PO500171;1;2024-02-01T05:06:00Z;19.23;accepted;WH-02
R900474;PO500171;2;2024-01-20T01:52:00Z;74.95;accepted;WH-05
R900475;PO500171;2;2024-01-14T19:17:00Z;47.44;accepted;WH-04
R900476;PO500171;3;2024-01-17T12:44:00Z;82.32;accepted;WH-03
R900477;PO500171;3;2024-01-23T11:09:00Z;73.86;accepted;WH-03
R900478;PO500172;1;2024-01-17T16:16:00Z;64.07;accepted;WH-03
R900479;PO500172;1;2024-01-27T21:38:00Z;116.33;accepted;WH-01
R900480;PO500172;2;2024-01-23T12:11:00Z;45.27;accepted;WH-02
R900481;PO500172;2;2024-01-22T18:29:00Z;30.28;accepted;WH-04
R900482;PO500172;2;2024-02-02T10:23:00Z;69.69;accepted;WH-03
R900483;PO500172;3;2024-02-09T07:46:00Z;50.2;accepted;WH-05
R900484;PO500172;3;2024-02-08T01:36:00Z;43.47;accepted;WH-02
R900485;PO500172;5;2024-02-13T03:55:00Z;129.59;accepted;WH-02
R900486;PO500173;1;2024-02-10T10:03:00Z;5.94;accepted;WH-04
R900487;PO500173;1;2024-02-08T21:45:00Z;2.68;accepted;WH-04
R900488;PO500173;2;2024-01-15T14:13:00Z;129.32;accepted;WH-01
R900489;PO500173;3;2024-02-10T17:10:00Z;70.05;accepted;WH-02
R900490;PO500173;4;2024-02-19T01:35:00Z;115.88;accepted;WH-05
R900491;PO500173;4;2024-03-01T17:23:00Z;77.45;accepted;WH-05
R900492;PO500173;5;2024-02-18T21:54:00Z;13.6;accepted;WH-03
R900493;PO500175;1;2024-02-05T09:47:00Z;130.93;partially_rejected;WH-05
R900494;PO500175;2;2024-01-15T06:18:00Z;146.08;accepted;WH-01
R900495;PO500175;3;2024-01-28T08:02:00Z;67.26;accepted;WH-04
R900496;PO500175;3;2024-01-22T07:13:00Z;87.32;accepted;WH-02
R900497;PO500175;3;2024-01-30T02:15:00Z;44.59;accepted;WH-02
R900498;PO500176;1;2024-01-07T07:55:00Z;107.41;accepted;WH-02
R900499;PO500177;1;2024-01-10T03:50:00Z;32.4;accepted;WH-01
R900500;PO500177;1;2024-01-14T00:53:00Z;37.2;accepted;WH-03
R900501;PO500178;1;2024-01-11T07:43:00Z;24.28;accepted;WH-03
R900502;PO500178;1;2024-01-07T06:13:00Z;11.53;accepted;WH-03
R900503;PO500178;1;2024-01-05T04:36:00Z;15.69;accepted;WH-02
R900504;PO500178;2;2024-02-21T23:50:00Z;68.09;accepted;WH-01
R900505;PO500178;2;2024-02-20T16:52:00Z;35.94;accepted;WH-04
R900506;PO500178;3;2024-02-05T21:17:00Z;111.1;accepted;WH-05
R900507;PO500178;3;2024-02-02T07:59:00Z;55.35;accepted;WH-05
R900508;PO500178;4;2024-02-02T19:08:00Z;84.94;accepted;WH-03
R900509;PO500179;3;2024-01-15T02:46:00Z;34.45;accepted;WH-01
R900510;PO500179;3;2024-01-09T12:47:00Z;40.33;partially_rejected;WH-03
R900511;PO500179;4;2024-02-20T07:05:00Z;78.02;accepted;WH-04
R900512;PO500180;1;2024-01-26T20:19:00Z;119.06;accepted;WH-03
R900513;PO500180;2;2024-02-11T09:03:00Z;157.91;accepted;WH-02
R900514;PO500180;4;2024-01-16T20:25:00Z;63.44;accepted;WH-04
R900515;PO500183;1;2024-02-06T00:22:00Z;56.05;accepted;WH-03
R900516;PO500183;2;2024-02-16T05:42:00Z;98.38;accepted;WH-03
R900517;PO500183;2;2024-02-17T06:43:00Z;93.59;accepted;WH-03
R900518;PO500183;3;2024-01-18T05:18:00Z;147.51;accepted;WH-03
R900519;PO500184;1;2024-01-28T14:17:00Z;149.39;accepted;WH-03
R900520;PO500184;2;2024-01-27T23:36:00Z;94.34;accepted;WH-01
R900521;PO500184;2;2024-02-01T01:31:00Z;75.98;partially_rejected;WH-05
R900522;PO500185;1;2024-01-18T01:33:00Z;53.37;accepted;WH-05
R900523;PO500185;1;2024-02-03T16:30:00Z;98.27;partially_rejected;WH-04
R900524;PO500185;2;2024-01-22T09:00:00Z;31.79;accepted;WH-05
R900525;PO500186;1;2024-01-09T15:03:00Z;17.8;accepted;WH-03
R900526;PO500186;3;2024-02-11T17:05:00Z;21.66;accepted;WH-03
R900527;PO500186;4;2024-02-02T05:37:00Z;55.92;rejected;WH-02
R900528;PO500186;4;2024-02-26T08:50:00Z;73.76;accepted;WH-04
R900529;PO500186;5;2024-02-02T22:08:00Z;123.49;partially_rejected;WH-05
R900530;PO500187;1;2024-02-19T10:10:00Z;191.0;accepted;WH-01
R900531;PO500188;1;2024-02-14T15:32:00Z;112.41;accepted;WH-05
R900532;PO500188;1;2024-02-09T21:11:00Z;59.42;accepted;WH-01
R900533;PO500188;2;2024-01-27T22:52:00Z;35.57;accepted;WH-03
R900534;PO500188;2;2024-02-01T15:37:00Z;38.71;accepted;WH-01
R900535;PO500188;2;2024-02-03T23:38:00Z;29.5;accepted;WH-02
R900536;PO500188;3;2024-01-30T12:31:00Z;21.09;accepted;WH-02
R900537;PO500188;5;2024-02-22T22:44:00Z;171.1;accepted;WH-05
R900538;PO500189;1;2024-02-17T08:35:00Z;138.51;accepted;WH-05
R900539;PO500189;2;2024-01-21T03:55:00Z;52.07;accepted;WH-02
R900540;PO500189;3;2024-01-29T02:06:00Z;38.52;accepted;WH-04
R900541;PO500189;3;2024-02-19T14:14:00Z;24.18;partially_rejected;WH-03
R900542;PO500189;3;2024-02-06T06:58:00Z;27.06;accepted;WH-01
R900543;PO500189;4;2024-02-10T04:50:00Z;114.87;accepted;WH-05
R900544;PO500189;5;2024-01-30T23:19:00Z;2.48;accepted;WH-04
R900545;PO500189;5;2024-02-09T02:04:00Z;0.48;accepted;WH-03
R900546;PO500189;5;2024-02-03T11:47:00Z;0.98;accepted;WH-04
R900547;PO500190;1;2024-02-11T07:18:00Z;130.97;accepted;WH-05
R900548;PO500190;2;2024-01-14T17:32:00Z;37.31;accepted;WH-03
R900549;PO500191;1;2024-01-26T09:23:00Z;143.54;accepted;WH-04
R900550;PO500191;2;2024-02-12T19:02:00Z;35.92;accepted;WH-05
R900551;PO500192;1;2024-02-06T05:19:00Z;10.47;accepted;WH-03
R900552;PO500193;1;2024-02-05T21:36:00Z;135.67;accepted;WH-02
R900553;PO500193;2;2024-02-15T10:17:00Z;196.81;accepted;WH-05
R900554;PO500194;1;2024-01-06T11:32:00Z;32.97;accepted;WH-03
R900555;PO500194;1;2024-01-13T06:42:00Z;27.45;accepted;WH-02
R900556;PO500194;1;2024-01-10T02:11:00Z;14.73;accepted;WH-03
R900557;PO500194;2;2024-01-25T12:50:00Z;46.39;accepted;WH-02
R900558;PO500194;2;2024-02-07T12:30:00Z;49.8;accepted;WH-02
R900559;PO500194;3;2024-01-27T06:50:00Z;196.5;partially_rejected;WH-01
R900560;PO500194;4;2024-02-13T19:08:00Z;70.95;accepted;WH-04
R900561;PO500195;1;2024-01-27T11:20:00Z;70.05;accepted;WH-03
R900562;PO500195;1;2024-02-15T21:23:00Z;38.81;accepted;WH-04
R900563;PO500195;1;2024-01-26T02:24:00Z;36.18;accepted;WH-03
R900564;PO500195;2;2024-02-10T22:42:00Z;77.69;accepted;WH-04
R900565;PO500195;3;2024-01-29T12:42:00Z;10.39;accepted;WH-03
R900566;PO500195;3;2024-02-03T03:58:00Z;14.66;accepted;WH-03
R900567;PO500195;4;2024-02-21T09:16:00Z;42.02;accepted;WH-02
R900568;PO500195;4;2024-03-01T12:16:00Z;72.35;accepted;WH-04
R900569;PO500197;1;2024-02-22T09:26:00Z;39.98;accepted;WH-03
R900570;PO500197;2;2024-02-12T03:13:00Z;43.13;accepted;WH-01
R900571;PO500197;2;2024-02-18T13:38:00Z;60.62;accepted;WH-05
R900572;PO500197;4;2024-02-23T11:01:00Z;90.07;accepted;WH-04
R900573;PO500197;4;2024-02-17T19:51:00Z;54.46;rejected;WH-01
R900574;PO500197;5;2024-01-25T13:07:00Z;129.45;accepted;WH-04
R900575;PO500197;5;2024-01-31T22:28:00Z;60.67;accepted;WH-05
R900576;PO500199;1;2024-02-03T04:28:00Z;132.49;accepted;WH-02
R900577;PO500199;2;2024-02-17T22:12:00Z;101.94;rejected;WH-03
R900578;PO500199;3;2024-02-19T13:53:00Z;111.11;accepted;WH-01
R900579;PO500199;4;2024-01-14T07:59:00Z;116.61;accepted;WH-03
R900580;PO500201;2;2024-02-12T12:43:00Z;197.58;accepted;WH-04
R900581;PO500201;4;2024-01-18T04:44:00Z;106.92;accepted;WH-05
R900582;PO500201;4;2024-01-22T21:40:00Z;64.2;rejected;WH-04
R900583;PO500202;1;2024-01-06T06:23:00Z;23.64;accepted;WH-02
R900584;PO500202;2;2024-02-13T16:14:00Z;60.98;partially_rejected;WH-04
R900585;PO500202;3;2024-02-22T17:47:00Z;11.4;accepted;WH-01
R900586;PO500203;1;2024-02-19T06:10:00Z;67.29;accepted;WH-02
R900587;PO500204;1;2024-01-31T18:50:00Z;132.72;accepted;WH-04
R900588;PO500204;2;2024-02-28T12:17:00Z;187.17;accepted;WH-05
R900589;PO500205;1;2024-02-15T05:31:00Z;175.7;accepted;WH-04
R900590;PO500206;1;2024-01-29T12:47:00Z;0.99;partially_rejected;WH-02
R900591;PO500206;1;2024-01-31T09:54:00Z;0.74;accepted;WH-01
R900592;PO500206;2;2024-02-16T11:01:00Z;82.63;accepted;WH-01
R900593;PO500206;2;2024-02-16T02:22:00Z;83.4;accepted;WH-03
R900594;PO500206;3;2024-01-14T12:06:00Z;158.15;accepted;WH-03
R900595;PO500207;1;2024-01-29T16:39:00Z;176.79;accepted;WH-01
R900596;PO500207;2;2024-02-12T11:14:00Z;147.44;accepted;WH-01
R900597;PO500207;3;2024-01-21T13:33:00Z;101.72;accepted;WH-03
R900598;PO500207;3;2024-01-28T14:02:00Z;58.55;partially_rejected;WH-04
R900599;PO500211;1;2024-01-26T02:58:00Z;100.59;accepted;WH-01
R900600;PO500213;1;2024-01-21T01:03:00Z;130.58;accepted;WH-02
R900601;PO500213;2;2024-02-13T22:05:00Z;145.45;accepted;WH-05
R900602;PO500213;3;2024-02-13T15:35:00Z;56.88;partially_rejected;WH-01
R900603;PO500213;3;2024-02-19T09:34:00Z;123.68;accepted;WH-03
R900604;PO500213;4;2024-01-30T07:45:00Z;41.98;accepted;WH-04
R900605;PO500213;4;2024-01-31T21:59:00Z;30.86;accepted;WH-03
R900606;PO500214;1;2024-02-03T23:02:00Z;68.27;accepted;WH-05
R900607;PO500214;1;2024-02-06T12:02:00Z;21.53;accepted;WH-02
R900608;PO500214;1;2024-02-06T15:31:00Z;24.92;accepted;WH-03
R900609;PO500214;2;2024-01-15T23:11:00Z;25.18;accepted;WH-02
R900610;PO500214;3;2024-02-16T12:24:00Z;133.39;accepted;WH-01
R900611;PO500214;4;2024-02-21T02:19:00Z;94.24;accepted;WH-02
R900612;PO500214;4;2024-02-21T07:53:00Z;51.5;accepted;WH-05
R900613;PO500215;1;2024-03-09T01:25:00Z;142.14;accepted;WH-04
R900614;PO500216;1;2024-02-17T03:18:00Z;183.5;accepted;WH-01
R900615;PO500218;1;2024-02-01T01:14:00Z;11.81;accepted;WH-02
R900616;PO500218;1;2024-02-04T10:14:00Z;16.01;accepted;WH-03
R900617;PO500218;1;2024-02-03T18:21:00Z;10.88;accepted;WH-01
R900618;PO500219;1;2024-02-02T07:17:00Z;82.09;accepted;WH-01
R900619;PO500219;2;2024-01-22T06:47:00Z;121.15;accepted;WH-01
R900620;PO500219;3;2024-02-09T18:43:00Z;10.4;accepted;WH-02
R900621;PO500219;3;2024-02-29T17:51:00Z;8.92;partially_rejected;WH-03
R900622;PO500219;4;2024-01-13T03:14:00Z;109.36;accepted;WH-02
R900623;PO500222;1;2024-02-13T03:28:00Z;73.53;accepted;WH-03
R900624;PO500222;2;2024-02-07T04:27:00Z;72.17;accepted;WH-05
R900625;PO500222;2;2024-01-28T12:37:00Z;68.49;accepted;WH-02
R900626;PO500223;1;2024-02-29T23:17:00Z;7.04;accepted;WH-02
R900627;PO500224;1;2024-02-20T16:55:00Z;161.44;partially_rejected;WH-02
R900628;PO500224;2;2024-02-11T05:00:00Z;27.53;partially_rejected;WH-03
R900629;PO500224;3;2024-02-06T21:34:00Z;80.38;accepted;WH-04
R900630;PO500224;4;2024-02-23T20:15:00Z;68.46;accepted;WH-05
R900631;PO500225;1;2024-02-05T09:17:00Z;18.65;accepted;WH-02
R900632;PO500225;1;2024-02-07T09:09:00Z;10.99;accepted;WH-01
R900633;PO500225;1;2024-02-09T20:43:00Z;7.96;accepted;WH-02
R900634;PO500225;2;2024-01-13T05:27:00Z;62.27;accepted;WH-02
R900635;PO500225;3;2024-02-13T12:46:00Z;73.35;accepted;WH-01
R900636;PO500225;4;2024-02-23T16:54:00Z;129.33;accepted;WH-03
R900637;PO500226;1;2024-02-18T18:02:00Z;164.27;accepted;WH-01
R900638;PO500226;2;2024-02-04T15:12:00Z;61.97;accepted;WH-05
R900639;PO500226;2;2024-01-30T10:52:00Z;62.4;partially_rejected;WH-05
R900640;PO500226;3;2024-01-16T06:43:00Z;105.22;accepted;WH-03
R900641;PO500226;3;2024-01-16T02:10:00Z;61.26;accepted;WH-03
R900642;PO500227;1;2024-01-29T00:53:00Z;31.57;accepted;WH-03
R900643;PO500228;1;2024-01-31T04:47:00Z;53.46;accepted;WH-05
R900644;PO500228;2;2024-02-09T14:50:00Z;44.0;partially_rejected;WH-03
R900645;PO500228;3;2024-02-11T23:52:00Z;145.27;accepted;WH-05
R900646;PO500228;4;2024-02-11T10:15:00Z;44.33;accepted;WH-04
R900647;PO500228;5;2024-02-17T02:21:00Z;43.79;accepted;WH-05
R900648;PO500228;5;2024-02-16T08:54:00Z;24.8;accepted;WH-04
R900649;PO500229;1;2024-01-24T06:22:00Z;195.52;accepted;WH-04
R900650;PO500229;3;2024-01-12T02:56:00Z;79.12;accepted;WH-04
R900651;PO500230;1;2024-01-25T18:41:00Z;66.28;partially_rejected;WH-03
R900652;PO500230;2;2024-01-17T09:23:00Z;29.16;accepted;WH-01
R900653;PO500230;3;2024-02-12T02:13:00Z;94.9;accepted;WH-05
R900654;PO500230;4;2024-02-15T08:42:00Z;97.39;accepted;WH-05
R900655;PO500230;5;2024-01-26T21:24:00Z;109.05;rejected;WH-04
R900656;PO500231;3;2024-01-28T21:12:00Z;13.73;partially_rejected;WH-05
R900657;PO500232;1;2024-02-04T08:54:00Z;62.65;accepted;WH-02
R900658;PO500234;2;2024-01-29T03:28:00Z;107.11;accepted;WH-03
R900659;PO500236;1;2024-01-22T00:29:00Z;69.4;accepted;WH-02
R900660;PO500236;1;2024-01-19T12:29:00Z;88.15;accepted;WH-01
R900661;PO500236;2;2024-01-28T22:18:00Z;135.03;partially_rejected;WH-01
R900662;PO500236;3;2024-01-29T05:59:00Z;8.88;accepted;WH-04
R900663;PO500237;1;2024-02-10T18:32:00Z;77.01;accepted;WH-05
R900664;PO500237;2;2024-02-03T09:06:00Z;121.65;accepted;WH-01
R900665;PO500238;1;2024-02-25T15:16:00Z;158.04;accepted;WH-05
R900666;PO500238;2;2024-01-24T22:28:00Z;80.15;partially_rejected;WH-02
R900667;PO500238;2;2024-01-26T05:27:00Z;51.52;accepted;WH-03
R900668;PO500239;1;2024-01-12T20:06:00Z;10.14;accepted;WH-05
R900669;PO500239;1;2024-01-12T12:25:00Z;2.61;accepted;WH-02
R900670;PO500239;1;2024-01-15T06:37:00Z;1.98;accepted;WH-01
R900671;PO500239;2;2024-01-29T13:16:00Z;23.57;accepted;WH-02
R900672;PO500239;2;2024-01-26T01:33:00Z;54.53;accepted;WH-03
R900673;PO500239;3;2024-01-23T04:52:00Z;4.25;accepted;WH-04
R900674;PO500239;4;2024-01-15T13:50:00Z;117.19;accepted;WH-02
R900675;PO500239;4;2024-01-30T17:55:00Z;30.92;accepted;WH-04
R900676;PO500239;4;2024-01-19T16:00:00Z;25.0;accepted;WH-01
R900677;PO500242;1;2024-01-26T12:07:00Z;68.74;accepted;WH-03
R900678;PO500242;1;2024-01-31T16:00:00Z;44.87;accepted;WH-01
R900679;PO500242;1;2024-01-30T01:11:00Z;68.26;accepted;WH-04
R900680;PO500242;2;2024-02-01T13:24:00Z;172.81;accepted;WH-05
R900681;PO500242;3;2024-01-20T09:19:00Z;69.29;accepted;WH-05
R900682;PO500244;1;2024-01-07T00:17:00Z;17.12;accepted;WH-05
R900683;PO500244;1;2024-01-10T13:50:00Z;10.52;accepted;WH-02
R900684;PO500244;1;2024-01-30T02:50:00Z;11.49;accepted;WH-04
R900685;PO500244;2;2024-01-09T11:50:00Z;135.72;accepted;WH-02
R900686;PO500244;3;2024-01-26T01:09:00Z;129.11;accepted;WH-02
R900687;PO500244;4;2024-02-01T09:21:00Z;43.41;partially_rejected;WH-05
R900688;PO500244;4;2024-02-07T01:27:00Z;31.25;accepted;WH-03
R900689;PO500245;1;2024-01-19T14:17:00Z;82.74;accepted;WH-05
R900690;PO500245;2;2024-02-07T15:58:00Z;36.76;accepted;WH-05
R900691;PO500245;2;2024-02-07T14:57:00Z;17.7;accepted;WH-04
R900692;PO500245;2;2024-02-08T19:58:00Z;14.69;accepted;WH-01
R900693;PO500245;3;2024-01-25T09:38:00Z;88.41;accepted;WH-02
R900694;PO500245;4;2024-02-03T17:20:00Z;29.92;accepted;WH-02
R900695;PO500245;4;2024-02-20T08:14:00Z;15.63;rejected;WH-05
R900696;PO500245;4;2024-02-03T10:15:00Z;34.95;accepted;WH-01
R900697;PO500245;5;2024-02-12T22:33:00Z;14.97;accepted;WH-01
R900698;PO500245;5;2024-02-24T05:02:00Z;11.24;accepted;WH-04
R900699;PO500247;1;2024-03-05T09:30:00Z;58.32;accepted;WH-05
R900700;PO500247;2;2024-01-27T03:41:00Z;136.93;accepted;WH-04
R900701;PO500247;3;2024-02-19T01:05:00Z;36.87;accepted;WH-04
R900702;PO500247;3;2024-02-13T17:05:00Z;16.53;accepted;WH-01
R900703;PO500247;4;2024-02-09T15:26:00Z;112.68;partially_rejected;WH-02
R900704;PO500247;5;2024-01-31T22:44:00Z;78.51;accepted;WH-04
R900705;PO500248;1;2024-01-23T23:52:00Z;128.33;accepted;WH-02
R900706;PO500248;2;2024-01-19T14:33:00Z;115.16;accepted;WH-01
R900707;PO500250;1;2024-02-05T17:24:00Z;117.9;rejected;WH-04
R900708;PO500250;2;2024-02-02T17:36:00Z;141.69;accepted;WH-03
R900709;PO500250;3;2024-01-21T12:42:00Z;115.89;accepted;WH-05
R900710;PO500250;3;2024-01-22T03:01:00Z;62.31;accepted;WH-01
