order_id;supplier_id;order_dttm_msk;currency;delivery_city;order_type
PO500383;S1101;2024-01-18 17:45:00;RUB;Пермь;Срочная
PO500384;S1100;2024-01-18 15:28:00;RUB;Челябинск;Аварийная
PO500385;S1012;2024-01-18 16:30:00;RUB;Челябинск;Срочная
PO500386;S1041;2024-01-18 09:04:00;RUB;Новосибирск;Срочная
PO500387;S1033;2024-01-18 15:49:00;RUB;Новосибирск;Плановая
PO500388;S1019;2024-01-18 16:54:00;RUB;СПб;Аварийная
PO500389;S1005;2024-01-18 19:18:00;RUB;Уфа;Аварийная
PO500390;S1126;2024-01-18 09:45:00;USD;Казань;Срочная
PO500391;S1111;2024-01-18 08:40:00;RUB;Омск;Аварийная
PO500392;S1005;2024-01-18 15:15:00;RUB;Челябинск;Аварийная
PO500393;S1121;2024-01-18 12:11:00;USD;Екатеринбург;Аварийная
PO500394;S1027;2024-01-18 12:10:00;RUB;Уфа;Плановая
PO500395;S1058;2024-01-18 18:54:00;CNY;Ростов;Аварийная
PO500396;S1119;2024-01-18 08:47:00;RUB;Новосибирск;Аварийная
PO500397;S1021;2024-01-18 17:49:00;RUB;Омск;Аварийная
PO500398;S1046;2024-01-18 17:58:00;RUB;Екатеринбург;Срочная
PO500399;S1063;2024-01-18 08:50:00;RUB;Ростов;Плановая
PO500400;S1040;2024-01-18 14:28:00;USD;Челябинск;Срочная
PO500401;S1038;2024-01-18 11:07:00;RUB;Челябинск;Плановая
PO500402;S1099;2024-01-18 18:39:00;RUB;Самара;Срочная
PO500403;S1040;2024-01-18 14:35:00;RUB;Пермь;Плановая
PO500404;S1095;2024-01-18 12:51:00;RUB;Самара;Аварийная
PO500405;S1101;2024-01-18 16:24:00;USD;Самара;Аварийная
PO500406;S1024;2024-01-18 12:59:00;RUB;Новосибирск;Аварийная
PO500407;S1044;2024-01-18 16:33:00;RUB;Ростов;Плановая
PO500408;S1108;2024-01-18 11:59:00;RUB;Омск;Аварийная
PO500409;S1122;2024-01-18 13:14:00;RUB;Самара;Аварийная
PO500410;S1030;2024-01-18 19:44:00;RUB;Екатеринбург;Аварийная
PO500411;S1080;2024-01-18 13:26:00;RUB;Москва;Аварийная
PO500412;S1093;2024-01-19 17:55:00;RUB;Новосибирск;Аварийная
PO500413;S1100;2024-01-19 10:51:00;RUB;Челябинск;Срочная
PO500414;S1078;2024-01-19 09:52:00;RUB;Уфа;Срочная
PO500415;S1051;2024-01-19 14:53:00;RUB;Новосибирск;Плановая
PO500416;S1100;2024-01-19 09:15:00;RUB;Тюмень;Срочная
PO500417;S1097;2024-01-19 16:46:00;USD;Москва;Плановая
PO500418;S1050;2024-01-19 10:13:00;RUB;Ростов;Аварийная
PO500419;S1071;2024-01-19 18:11:00;RUB;Ростов;Аварийная
PO500420;S1008;2024-01-19 17:39:00;RUB;Пермь;Аварийная
PO500421;S1096;2024-01-19 10:48:00;RUB;Уфа;Плановая
PO500422;S1048;2024-01-19 11:08:00;RUB;Омск;Срочная
PO500423;S1114;2024-01-19 14:03:00;RUB;Челябинск;Плановая
PO500424;S1038;2024-01-19 16:40:00;RUB;Пермь;Плановая
PO500425;S1111;2024-01-19 19:33:00;RUB;СПб;Плановая
PO500426;S1096;2024-01-19 18:19:00;RUB;Уфа;Аварийная
PO500427;S1038;2024-01-19 09:26:00;RUB;Екатеринбург;Плановая
PO500428;S1028;2024-01-19 19:28:00;RUB;Ростов;Аварийная
PO500429;S1029;2024-01-19 15:47:00;RUB;СПб;Срочная
PO500430;S1016;2024-01-20 18:14:00;RUB;Москва;Аварийная
PO500431;S1044;2024-01-20 18:57:00;RUB;Уфа;Срочная
PO500432;S1054;2024-01-20 19:55:00;RUB;Уфа;Срочная
PO500433;S1047;2024-01-22 18:19:00;RUB;Пермь;Срочная
PO500434;S1090;2024-01-22 09:35:00;RUB;Новосибирск;Срочная
PO500435;S1118;2024-01-22 13:40:00;USD;Омск;Срочная
PO500436;S1052;2024-01-22 08:20:00;RUB;Казань;Аварийная
PO500437;S1099;2024-01-22 08:05:00;USD;Ростов;Аварийная
PO500438;S1037;2024-01-22 15:53:00;RUB;Тюмень;Срочная
PO500439;S1073;2024-01-22 13:51:00;USD;Новосибирск;Срочная
PO500440;S1078;2024-01-22 13:55:00;RUB;Уфа;Срочная
PO500441;S1025;2024-01-22 19:52:00;RUB;Пермь;Плановая
PO500442;S1061;2024-01-22 14:05:00;RUB;Новосибирск;Аварийная
PO500443;S1124;2024-01-22 12:11:00;RUB;Уфа;Срочная
PO500444;S1040;2024-01-22 11:55:00;USD;Екатеринбург;Плановая
PO500445;S1044;2024-01-22 12:50:00;RUB;Пермь;Плановая
PO500446;S1103;2024-01-22 17:29:00;RUB;СПб;Срочная
PO500447;S1100;2024-01-22 19:42:00;RUB;Уфа;Плановая
PO500448;S1067;2024-01-22 10:26:00;RUB;Омск;Срочная
PO500449;S1081;2024-01-22 09:39:00;RUB;СПб;Срочная
PO500450;S1014;2024-01-22 15:07:00;RUB;Омск;Плановая
PO500451;S1052;2024-01-22 18:15:00;RUB;Челябинск;Срочная
PO500452;S1024;2024-01-22 13:13:00;RUB;Москва;Срочная
PO500453;S1042;2024-01-22 15:52:00;RUB;Челябинск;Аварийная
PO500454;S1011;2024-01-22 10:45:00;RUB;Тюмень;Аварийная
PO500455;S1032;2024-01-22 09:10:00;RUB;Новосибирск;Плановая
PO500456;S1057;2024-01-22 10:16:00;RUB;Пермь;Аварийная
PO500457;S1002;2024-01-22 11:13:00;RUB;Пермь;Аварийная
PO500458;S1085;2024-01-22 08:03:00;RUB;Новосибирск;Срочная
PO500459;S1004;2024-01-22 08:24:00;RUB;Екатеринбург;Плановая
PO500460;S1054;2024-01-22 15:03:00;RUB;Омск;Срочная
PO500461;S1112;2024-01-22 18:39:00;RUB;Уфа;Срочная
PO500462;S1036;2024-01-23 09:22:00;RUB;Екатеринбург;Срочная
PO500463;S1128;2024-01-23 11:17:00;USD;Самара;Аварийная
PO500464;S1013;2024-01-23 11:25:00;RUB;Тюмень;Срочная
PO500465;S1057;2024-01-23 19:20:00;RUB;Уфа;Аварийная
PO500466;S1007;2024-01-23 11:25:00;CNY;Пермь;Аварийная
PO500467;S1128;2024-01-23 11:45:00;RUB;Екатеринбург;Срочная
PO500468;S1117;2024-01-23 12:47:00;RUB;Новосибирск;Плановая
PO500469;S1028;2024-01-23 17:15:00;RUB;Екатеринбург;Аварийная
PO500470;S1024;2024-01-23 14:10:00;RUB;Екатеринбург;Срочная
PO500471;S1014;2024-01-23 14:23:00;CNY;Новосибирск;Срочная
PO500472;S1124;2024-01-23 10:47:00;RUB;Москва;Срочная
PO500473;S1072;2024-01-23 14:10:00;RUB;Екатеринбург;Плановая
PO500474;S1077;2024-01-23 13:36:00;RUB;Омск;Срочная
PO500475;S1127;2024-01-23 19:46:00;RUB;СПб;Аварийная
PO500476;S1024;2024-01-23 16:41:00;RUB;Пермь;Срочная
PO500477;S1033;2024-01-23 16:55:00;RUB;Екатеринбург;Срочная
PO500478;S1013;2024-01-23 19:41:00;CNY;Новосибирск;Аварийная
PO500479;S1091;2024-01-23 16:40:00;RUB;Уфа;Аварийная
PO500480;S1046;2024-01-23 10:56:00;USD;Екатеринбург;Аварийная
PO500481;S1005;2024-01-23 14:30:00;RUB;Ростов;Плановая
PO500482;S1086;2024-01-23 18:42:00;RUB;Челябинск;Срочная
PO500483;S1120;2024-01-23 18:26:00;RUB;Москва;Срочная
PO500484;S1093;2024-01-24 14:45:00;USD;Пермь;Аварийная
PO500485;S1014;2024-01-24 18:35:00;RUB;Екатеринбург;Аварийная
PO500486;S1033;2024-01-24 08:56:00;RUB;СПб;Плановая
PO500487;S1120;2024-01-24 13:28:00;RUB;Тюмень;Срочная
PO500488;S1075;2024-01-24 09:48:00;RUB;Тюмень;Срочная
PO500489;S1114;2024-01-24 12:38:00;RUB;Уфа;Срочная
PO500490;S1070;2024-01-24 19:43:00;RUB;Екатеринбург;Плановая
PO500491;S1020;2024-01-24 18:28:00;RUB;Москва;Плановая
PO500492;S1010;2024-01-24 09:21:00;RUB;Самара;Плановая
PO500493;S1039;2024-01-24 17:08:00;RUB;Челябинск;Аварийная
PO500494;S1071;2024-01-24 19:15:00;CNY;Москва;Плановая
PO500495;S1017;2024-01-24 19:56:00;RUB;Пермь;Аварийная
PO500496;S1084;2024-01-24 08:10:00;RUB;Тюмень;Аварийная
PO500497;S1016;2024-01-24 14:08:00;RUB;Челябинск;Аварийная
PO500498;S1051;2024-01-24 17:02:00;RUB;Казань;Срочная
PO500499;S1117;2024-01-24 13:31:00;RUB;Пермь;Аварийная
PO500500;S1086;2024-01-24 14:06:00;RUB;СПб;Аварийная
PO500501;S1042;2024-01-24 15:49:00;RUB;Новосибирск;Аварийная
PO500502;S1124;2024-01-24 17:17:00;RUB;Челябинск;Срочная
PO500503;S1013;2024-01-24 16:03:00;RUB;Тюмень;Аварийная
PO500504;S1022;2024-01-24 17:00:00;RUB;Омск;Срочная
PO500505;S1093;2024-01-24 11:04:00;RUB;СПб;Аварийная
PO500506;S1017;2024-01-24 14:33:00;USD;Пермь;Срочная
PO500507;S1018;2024-01-24 15:53:00;CNY;Челябинск;Срочная
PO500508;S1016;2024-01-24 10:19:00;RUB;Казань;Срочная
PO500509;S1008;2024-01-25 12:20:00;RUB;Челябинск;Плановая
PO500510;S1015;2024-01-25 16:56:00;USD;Уфа;Плановая
PO500511;S1055;2024-01-25 19:29:00;RUB;Казань;Аварийная
PO500512;S1027;2024-01-25 18:56:00;RUB;Самара;Плановая
PO500513;S1119;2024-01-25 08:44:00;RUB;Москва;Плановая
PO500514;S1039;2024-01-25 12:45:00;RUB;Екатеринбург;Аварийная
PO500515;S1060;2024-01-25 19:16:00;RUB;Челябинск;Аварийная
PO500516;S1072;2024-01-25 10:48:00;RUB;Екатеринбург;Срочная
PO500517;S1126;2024-01-25 09:12:00;RUB;Самара;Аварийная
PO500518;S1027;2024-01-25 08:21:00;CNY;Москва;Плановая
PO500519;S1117;2024-01-25 10:28:00;USD;Самара;Плановая
PO500520;S1108;2024-01-25 15:54:00;RUB;Ростов;Плановая
PO500521;S1090;2024-01-25 19:19:00;RUB;Челябинск;Срочная
PO500522;S1126;2024-01-25 16:57:00;RUB;Челябинск;Срочная
PO500523;S1109;2024-01-25 08:02:00;RUB;Омск;Аварийная
PO500524;S1071;2024-01-25 10:20:00;RUB;СПб;Плановая
PO500525;S1045;2024-01-25 16:52:00;RUB;Тюмень;Плановая
PO500526;S1041;2024-01-25 08:25:00;CNY;Казань;Срочная
PO500527;S1039;2024-01-25 17:49:00;RUB;Омск;Срочная
PO500528;S1043;2024-01-25 16:26:00;RUB;Уфа;Плановая
PO500529;S1065;2024-01-25 10:13:00;RUB;Челябинск;Аварийная
PO500530;S1004;2024-01-25 14:46:00;RUB;СПб;Срочная
PO500531;S1026;2024-01-25 19:26:00;RUB;СПб;Срочная
PO500532;S1103;2024-01-25 11:57:00;RUB;Тюмень;Плановая
PO500533;S1005;2024-01-25 13:21:00;CNY;Казань;Срочная
PO500534;S1018;2024-01-25 17:30:00;USD;Екатеринбург;Аварийная
PO500535;S1122;2024-01-25 09:09:00;RUB;Тюмень;Срочная
PO500536;S1032;2024-01-25 11:50:00;CNY;Новосибирск;Плановая
PO500537;S1053;2024-01-25 16:23:00;RUB;Новосибирск;Аварийная
PO500538;S1091;2024-01-25 16:17:00;RUB;Новосибирск;Срочная
PO500539;S1031;2024-01-25 19:33:00;RUB;Самара;Аварийная
PO500540;S1045;2024-01-25 10:04:00;RUB;Казань;Плановая
PO500541;S1035;2024-01-25 15:54:00;RUB;СПб;Срочная
PO500542;S1043;2024-01-25 16:09:00;RUB;Пермь;Аварийная
PO500543;S1118;2024-01-25 18:27:00;RUB;Тюмень;Срочная
PO500544;S1044;2024-01-25 12:56:00;RUB;Москва;Срочная
PO500545;S1071;2024-01-25 19:25:00;RUB;Екатеринбург;Плановая
PO500546;S1004;2024-01-25 15:49:00;RUB;Омск;Аварийная
PO500547;S1053;2024-01-25 18:22:00;RUB;СПб;Плановая
PO500548;S1074;2024-01-26 08:54:00;RUB;Челябинск;Аварийная
PO500549;S1114;2024-01-26 11:48:00;USD;Самара;Срочная
PO500550;S1014;2024-01-26 18:58:00;RUB;Самара;Плановая
PO500551;S1107;2024-01-26 16:29:00;RUB;Пермь;Аварийная
PO500552;S1016;2024-01-26 10:31:00;RUB;Омск;Плановая
PO500553;S1023;2024-01-26 13:40:00;RUB;Челябинск;Аварийная
PO500554;S1106;2024-01-26 19:30:00;RUB;Москва;Аварийная
PO500555;S1087;2024-01-26 12:01:00;RUB;Омск;Аварийная
PO500556;S1013;2024-01-26 08:59:00;RUB;Екатеринбург;Срочная
PO500557;S1067;2024-01-26 11:38:00;CNY;СПб;Срочная
PO500558;S1074;2024-01-26 17:23:00;RUB;Уфа;Аварийная
PO500559;S1067;2024-01-26 11:24:00;RUB;Челябинск;Срочная
PO500560;S1005;2024-01-26 16:13:00;RUB;Уфа;Плановая
PO500561;S1027;2024-01-26 19:16:00;RUB;Москва;Плановая
PO500562;S1011;2024-01-26 10:53:00;CNY;СПб;Плановая
PO500563;S1066;2024-01-26 15:02:00;USD;Ростов;Аварийная
PO500564;S1102;2024-01-26 18:05:00;RUB;Самара;Плановая
PO500565;S1029;2024-01-26 15:26:00;RUB;СПб;Аварийная
PO500566;S1034;2024-01-26 11:29:00;RUB;Ростов;Аварийная
PO500567;S1080;2024-01-26 12:56:00;CNY;Москва;Срочная
PO500568;S1090;2024-01-26 16:22:00;RUB;Ростов;Плановая
PO500569;S1058;2024-01-26 10:23:00;CNY;Москва;Плановая
PO500570;S1035;2024-01-26 15:35:00;RUB;Омск;Аварийная
PO500571;S1062;2024-01-26 19:25:00;RUB;СПб;Аварийная
PO500572;S1119;2024-01-26 08:05:00;RUB;СПб;Аварийная
PO500573;S1057;2024-01-26 09:39:00;RUB;СПб;Аварийная
PO500574;S1021;2024-01-26 10:24:00;RUB;Новосибирск;Аварийная
PO500575;S1030;2024-01-27 19:19:00;RUB;Челябинск;Аварийная
PO500576;S1102;2024-01-28 08:35:00;RUB;Казань;Плановая
PO500577;S1049;2024-01-28 11:55:00;RUB;Ростов;Плановая
PO500578;S1123;2024-01-28 19:40:00;RUB;Челябинск;Срочная
PO500579;S1098;2024-01-28 12:29:00;RUB;Пермь;Плановая
PO500580;S1023;2024-01-28 16:02:00;RUB;Казань;Срочная
PO500581;S1030;2024-01-28 10:31:00;RUB;Челябинск;Аварийная
PO500582;S1001;2024-01-29 13:25:00;RUB;Самара;Аварийная
PO500583;S1089;2024-01-29 16:02:00;RUB;СПб;Срочная
PO500584;S1077;2024-01-29 17:29:00;CNY;Казань;Срочная
PO500585;S1003;2024-01-29 17:49:00;RUB;Самара;Плановая
PO500586;S1016;2024-01-29 15:04:00;RUB;Новосибирск;Аварийная
PO500587;S1103;2024-01-29 14:56:00;RUB;Пермь;Аварийная
PO500588;S1072;2024-01-29 09:09:00;RUB;Новосибирск;Плановая
PO500589;S1040;2024-01-29 08:33:00;RUB;Москва;Плановая
PO500590;S1127;2024-01-29 08:59:00;USD;Тюмень;Аварийная
PO500591;S1099;2024-01-29 15:18:00;RUB;Пермь;Аварийная
PO500592;S1051;2024-01-29 12:51:00;RUB;Тюмень;Аварийная
PO500593;S1080;2024-01-29 09:40:00;RUB;Тюмень;Срочная
PO500594;S1005;2024-01-29 10:52:00;RUB;Омск;Аварийная
PO500595;S1025;2024-01-29 08:01:00;RUB;Пермь;Плановая
PO500596;S1020;2024-01-29 14:14:00;RUB;Тюмень;Плановая
PO500597;S1095;2024-01-29 16:57:00;RUB;СПб;Плановая
PO500598;S1115;2024-01-29 11:30:00;RUB;Уфа;Плановая
PO500599;S1017;2024-01-29 12:49:00;RUB;Казань;Аварийная
PO500600;S1124;2024-01-29 13:13:00;CNY;Москва;Срочная
PO500601;S1046;2024-01-29 08:52:00;RUB;Самара;Срочная
PO500602;S1127;2024-01-29 08:09:00;RUB;Челябинск;Плановая
PO500603;S1076;2024-01-29 15:44:00;RUB;Уфа;Срочная
PO500604;S1055;2024-01-30 17:52:00;RUB;Москва;Аварийная
PO500605;S1077;2024-01-30 15:21:00;RUB;Новосибирск;Аварийная
PO500606;S1044;2024-01-30 13:49:00;CNY;Ростов;Срочная
PO500607;S1002;2024-01-30 13:07:00;RUB;Екатеринбург;Аварийная
PO500608;S1028;2024-01-30 18:28:00;RUB;Самара;Срочная
PO500609;S1123;2024-01-30 08:35:00;USD;Пермь;Срочная
PO500610;S1125;2024-01-30 11:44:00;RUB;Екатеринбург;Аварийная
PO500611;S1115;2024-01-30 10:59:00;RUB;Самара;Срочная
PO500612;S1049;2024-01-30 11:48:00;USD;Челябинск;Срочная
PO500613;S1107;2024-01-30 14:29:00;RUB;Екатеринбург;Аварийная
PO500614;S1095;2024-01-30 19:50:00;RUB;Екатеринбург;Аварийная
PO500615;S1071;2024-01-30 14:27:00;RUB;Тюмень;Аварийная
PO500616;S1089;2024-01-30 13:44:00;RUB;Казань;Срочная
PO500617;S1001;2024-01-30 11:38:00;RUB;Новосибирск;Срочная
PO500618;S1087;2024-01-30 18:35:00;USD;Пермь;Срочная
PO500619;S1044;2024-01-30 13:20:00;RUB;Челябинск;Срочная
PO500620;S1034;2024-01-30 16:25:00;RUB;Тюмень;Срочная
PO500621;S1097;2024-01-30 19:32:00;CNY;Челябинск;Аварийная
PO500622;S1107;2024-01-30 14:03:00;RUB;Москва;Плановая
PO500623;S1123;2024-01-30 10:38:00;RUB;Уфа;Срочная
PO500624;S1089;2024-01-30 11:33:00;RUB;Челябинск;Срочная
PO500625;S1015;2024-01-30 10:40:00;RUB;Пермь;Аварийная
PO500626;S1019;2024-01-30 16:10:00;RUB;Пермь;Плановая
PO500627;S1119;2024-01-30 09:24:00;RUB;Новосибирск;Срочная
PO500628;S1073;2024-01-30 17:12:00;RUB;Пермь;Срочная
PO500629;S1046;2024-01-30 08:54:00;RUB;Самара;Плановая
PO500630;S1058;2024-01-30 15:55:00;RUB;Уфа;Аварийная
PO500631;S1095;2024-01-30 09:16:00;RUB;Москва;Плановая
PO500632;S1014;2024-01-30 18:10:00;USD;Челябинск;Аварийная
PO500633;S1037;2024-01-30 14:19:00;RUB;Ростов;Срочная
