category,rank_in_category,supplier_name,inn,reliability_class,supplier_amount_rub,lines_cnt,share_pct,cum_share_pct,category_amount_rub,suppliers_in_category,suppliers_for_80pct,pct_of_suppliers_for_80pct
Смазочные материалы,9,"ИП ""ГидроПром-104""",1171278872,A,117163786.48,45,1.1945,13.5495,9808884272.62,120,85,70.8
Смазочные материалы,10,"АО ""ТехКомплект-8 Групп""",7408027797,C,114249355.41,63,1.1648,14.7143,9808884272.62,120,85,70.8
Смазочные материалы,11,"ПАО ""ТехКомплект-94""",5862834378,C,113681424.23,52,1.1590,15.8733,9808884272.62,120,85,70.8
Смазочные материалы,12,"ИП ""УралДеталь-108""",7199635800,A,112235855.23,53,1.1442,17.0175,9808884272.62,120,85,70.8
Смазочные материалы,13,"ООО ""ЭлектроМир-110""",9439228389,A,111628251.76,54,1.1380,18.1555,9808884272.62,120,85,70.8
Смазочные материалы,14,"ИП ""ПромСнаб-30""",9330400329,A,110536456.65,53,1.1269,19.2824,9808884272.62,120,85,70.8
Смазочные материалы,15,"ИП ""АльфаСнаб-19""",6251468548,C,109925041.32,53,1.1207,20.4031,9808884272.62,120,85,70.8
Смазочные материалы,16,"ПАО ""ЭпсилонТех-72""",1649173005,A,108678590.69,48,1.1080,21.5111,9808884272.62,120,85,70.8
Смазочные материалы,17,"ПАО ""АльфаСнаб-89""",2477900690,B,107542805.63,41,1.0964,22.6074,9808884272.62,120,85,70.8
Смазочные материалы,18,"ИП ""АльфаСнаб-25""",4236183119,C,106327353.27,55,1.0840,23.6914,9808884272.62,120,85,70.8
Смазочные материалы,19,"ИП ""ЭпсилонТех-51""",2183066432,A,105689538.50,48,1.0775,24.7689,9808884272.62,120,85,70.8
Смазочные материалы,20,"ИП ""ПромСнаб-61""",2248071481,C,101122788.54,41,1.0309,25.7998,9808884272.62,120,85,70.8
Смазочные материалы,21,"ПАО ""ЭлектроМир-57""",7893336702,C,99118154.68,44,1.0105,26.8103,9808884272.62,120,85,70.8
Смазочные материалы,22,"ООО ""ПромСнаб-11 Групп""",1268657293,A,98481871.24,40,1.0040,27.8143,9808884272.62,120,85,70.8
Смазочные материалы,23,"ПАО ""СибирьОпт-109""",1575720309,B,98298183.69,53,1.0021,28.8165,9808884272.62,120,85,70.8
Смазочные материалы,24,"ИП ""СибирьОпт-80""",2616661404,C,95932994.29,50,0.9780,29.7945,9808884272.62,120,85,70.8
Смазочные материалы,25,"ИП ""Севергруз-88""",2941331441,C,94977303.54,43,0.9683,30.7628,9808884272.62,120,85,70.8
Смазочные материалы,26,"ООО ""БетаТрейд-117""",6534526717,A,94441507.17,49,0.9628,31.7256,9808884272.62,120,85,70.8
Смазочные материалы,27,"ПАО ""ЭпсилонТех-79""",5889752316,B,92577392.79,46,0.9438,32.6694,9808884272.62,120,85,70.8
Смазочные материалы,28,"ИП ""ВолгаТех-64""",3967359575,C,92455587.11,56,0.9426,33.6120,9808884272.62,120,85,70.8
Смазочные материалы,29,"ИП ""СтанкоСервис-114""",6505846279,C,91795187.07,40,0.9358,34.5478,9808884272.62,120,85,70.8
Смазочные материалы,30,"ИП ""АльфаСнаб-73""",5550129760,C,91480541.32,46,0.9326,35.4804,9808884272.62,120,85,70.8
Смазочные материалы,31,"ООО ""СибирьОпт-111""",7497322282,A,91436616.80,48,0.9322,36.4126,9808884272.62,120,85,70.8
Смазочные материалы,32,"АО ""ПромСнаб-62""",6943791863,C,91206305.07,46,0.9298,37.3425,9808884272.62,120,85,70.8
Смазочные материалы,33,"ПАО ""СтанкоСервис-113""",9062991254,C,90857914.67,56,0.9263,38.2687,9808884272.62,120,85,70.8
Смазочные материалы,34,"ПАО ""Севергруз-58""",6703117816,B,90557603.18,46,0.9232,39.1920,9808884272.62,120,85,70.8
Смазочные материалы,35,"АО ""ЭлектроМир-101""",5660908709,B,90507319.88,42,0.9227,40.1147,9808884272.62,120,85,70.8
Смазочные материалы,36,"АО ""ТехКомплект-53""",9971592644,A,88676217.61,44,0.9040,41.0187,9808884272.62,120,85,70.8
Смазочные материалы,37,"ПАО ""СтанкоСервис-98""",5150285741,C,87635771.41,45,0.8934,41.9121,9808884272.62,120,85,70.8
Смазочные материалы,38,"ИП ""УралДеталь-68""",6899330264,C,86756812.98,36,0.8845,42.7966,9808884272.62,120,85,70.8
Смазочные материалы,39,"ООО ""УралДеталь-42""",4305019545,B,85344004.62,45,0.8701,43.6667,9808884272.62,120,85,70.8
Смазочные материалы,40,"ООО ""СибирьОпт-54""",8681026443,A,85325033.00,43,0.8699,44.5366,9808884272.62,120,85,70.8
Смазочные материалы,41,"ИП ""УралДеталь-40""",6947562940,A,84931494.35,37,0.8659,45.4024,9808884272.62,120,85,70.8
Смазочные материалы,42,"ООО ""МеталлТорг-76""",4790839966,A,84486175.77,42,0.8613,46.2637,9808884272.62,120,85,70.8
Смазочные материалы,43,"ИП ""СибирьОпт-103""",4736069149,B,84236858.52,39,0.8588,47.1225,9808884272.62,120,85,70.8
Смазочные материалы,44,"ИП ""БетаТрейд-27""",9604015376,A,84057579.11,45,0.8570,47.9795,9808884272.62,120,85,70.8
Смазочные материалы,45,"ООО ""БетаТрейд-90""",3281751713,A,83924312.53,45,0.8556,48.8351,9808884272.62,120,85,70.8
Смазочные материалы,46,"ИП ""Севергруз-5 Групп""",9354187804,A,83562844.74,40,0.8519,49.6870,9808884272.62,120,85,70.8
Смазочные материалы,47,"ООО ""ЭлектроМир-74""",3183881606,B,83213957.05,38,0.8484,50.5353,9808884272.62,120,85,70.8
Смазочные материалы,48,"ПАО ""ЭпсилонТех-16""",3879955568,A,82903028.83,44,0.8452,51.3805,9808884272.62,120,85,70.8
Смазочные материалы,49,"ПАО ""ДельтаЛогистик-7 Групп""",9648479014,B,82787114.38,41,0.8440,52.2245,9808884272.62,120,85,70.8
Смазочные материалы,50,"АО ""СтанкоСервис-34""",7614642252,A,82716704.16,42,0.8433,53.0678,9808884272.62,120,85,70.8
Смазочные материалы,51,"АО ""ВолгаТех-39""",9762292597,A,81804771.80,43,0.8340,53.9018,9808884272.62,120,85,70.8
Смазочные материалы,52,"ПАО ""ГаммаПром-4 Групп""",1026220989,B,81611764.57,46,0.8320,54.7338,9808884272.62,120,85,70.8
Смазочные материалы,53,"ООО ""СтанкоСервис-87""",9370180664,A,81342298.79,51,0.8293,55.5631,9808884272.62,120,85,70.8
Смазочные материалы,54,"ПАО ""ГаммаПром-21""",5510509420,A,80669893.53,42,0.8224,56.3855,9808884272.62,120,85,70.8
Смазочные материалы,55,"ПАО ""ЭпсилонТех-2 Групп""",1333205446,A,80548601.32,37,0.8212,57.2067,9808884272.62,120,85,70.8
Смазочные материалы,56,"ИП ""Севергруз-120""",6226202468,A,80110268.03,39,0.8167,58.0234,9808884272.62,120,85,70.8
Смазочные материалы,57,"ООО ""МеталлТорг-92""",4707533344,A,79761593.11,40,0.8132,58.8365,9808884272.62,120,85,70.8
Смазочные материалы,58,"АО ""ГаммаПром-33""",9026027108,C,79416456.68,37,0.8096,59.6462,9808884272.62,120,85,70.8
Смазочные материалы,59,"ИП ""БетаТрейд-38""",8757438026,B,79175211.82,45,0.8072,60.4534,9808884272.62,120,85,70.8
Смазочные материалы,60,"ООО ""ГидроПром-17""",4885347209,B,78984281.71,47,0.8052,61.2586,9808884272.62,120,85,70.8
Смазочные материалы,61,"ООО ""ДельтаЛогистик-48""",6729556589,B,78507315.00,40,0.8004,62.0590,9808884272.62,120,85,70.8
Смазочные материалы,62,"ПАО ""Севергруз-69""",5108515536,B,78392912.04,42,0.7992,62.8582,9808884272.62,120,85,70.8
Смазочные материалы,63,"ООО ""ПромСнаб-85""",1381538527,B,77607350.48,45,0.7912,63.6494,9808884272.62,120,85,70.8
Смазочные материалы,64,"ИП ""ЭлектроМир-26""",3430420654,B,76866832.57,34,0.7836,64.4330,9808884272.62,120,85,70.8
Смазочные материалы,65,"АО ""МеталлТорг-115""",4054258644,C,76650895.39,44,0.7814,65.2144,9808884272.62,120,85,70.8
Смазочные материалы,66,"ПАО ""ГидроПром-10 Групп""",4025236040,A,76514783.51,34,0.7801,65.9945,9808884272.62,120,85,70.8
Смазочные материалы,67,"ПАО ""ГаммаПром-13 Групп""",7679741117,A,75763129.06,39,0.7724,66.7669,9808884272.62,120,85,70.8
Смазочные материалы,68,"ООО ""ДельтаЛогистик-78""",8663952810,C,75723441.76,49,0.7720,67.5389,9808884272.62,120,85,70.8
Смазочные материалы,69,"ООО ""ЭпсилонТех-60""",8376759633,B,75249653.86,44,0.7672,68.3060,9808884272.62,120,85,70.8
Смазочные материалы,70,"АО ""ЭпсилонТех-81""",9318288828,B,75246476.93,45,0.7671,69.0732,9808884272.62,120,85,70.8
Смазочные материалы,71,"АО ""ЭпсилонТех-18""",6168600289,C,75143335.86,40,0.7661,69.8392,9808884272.62,120,85,70.8
Смазочные материалы,72,"АО ""УралДеталь-93""",8269858197,A,75110773.31,31,0.7657,70.6050,9808884272.62,120,85,70.8
Смазочные материалы,73,"ИП ""ДельтаЛогистик-9 Групп""",7262793677,A,74880267.33,31,0.7634,71.3684,9808884272.62,120,85,70.8
Смазочные материалы,74,"ПАО ""УралДеталь-112""",9583012527,A,74713802.56,42,0.7617,72.1301,9808884272.62,120,85,70.8
Смазочные материалы,75,"ПАО ""УралДеталь-52""",8347640543,C,74583762.29,40,0.7604,72.8904,9808884272.62,120,85,70.8
Смазочные материалы,76,"АО ""ГидроПром-44""",6939000485,C,73583100.06,37,0.7502,73.6406,9808884272.62,120,85,70.8
Смазочные материалы,77,"ИП ""УралДеталь-67""",3838939447,B,72987327.29,36,0.7441,74.3847,9808884272.62,120,85,70.8
Смазочные материалы,78,"ИП ""ГаммаПром-71""",6451166226,A,72709697.22,38,0.7413,75.1260,9808884272.62,120,85,70.8
Смазочные материалы,79,"ПАО ""ГидроПром-82""",5486176086,C,71959456.33,38,0.7336,75.8596,9808884272.62,120,85,70.8
Смазочные материалы,80,"АО ""ЭлектроМир-47""",4315494031,C,69313542.33,34,0.7066,76.5662,9808884272.62,120,85,70.8
Смазочные материалы,81,"ИП ""ЭпсилонТех-14 Групп""",7761929248,B,67932312.46,35,0.6926,77.2588,9808884272.62,120,85,70.8
Смазочные материалы,82,"АО ""МеталлТорг-3 Групп""",9676820827,B,67904953.34,32,0.6923,77.9511,9808884272.62,120,85,70.8
Смазочные материалы,83,"ООО ""АльфаСнаб-35""",1175213575,C,67484971.71,39,0.6880,78.6391,9808884272.62,120,85,70.8
Смазочные материалы,84,"АО ""МеталлТорг-70""",2177052301,A,67432360.94,40,0.6875,79.3265,9808884272.62,120,85,70.8
Смазочные материалы,85,"ИП ""СтанкоСервис-119""",8333128511,A,67083134.90,44,0.6839,80.0104,9808884272.62,120,85,70.8
Смазочные материалы,86,"ООО ""СибирьОпт-102""",4129682292,C,66459459.20,38,0.6775,80.6880,9808884272.62,120,85,70.8
Смазочные материалы,87,"ПАО ""СибирьОпт-63""",5200040610,B,65824977.61,33,0.6711,81.3590,9808884272.62,120,85,70.8
Смазочные материалы,88,"ПАО ""АльфаСнаб-12 Групп""",6224825860,A,64312940.94,35,0.6557,82.0147,9808884272.62,120,85,70.8
Смазочные материалы,89,"ИП ""ТехКомплект-106""",6127484739,C,64164191.53,31,0.6541,82.6688,9808884272.62,120,85,70.8
Смазочные материалы,90,"ИП ""ПромСнаб-75""",6209425602,C,63932416.00,35,0.6518,83.3206,9808884272.62,120,85,70.8
Смазочные материалы,91,"ПАО ""ЭлектроМир-95""",4893091195,B,62890126.78,33,0.6412,83.9618,9808884272.62,120,85,70.8
Смазочные материалы,92,"АО ""ГидроПром-65""",5816509712,A,62781772.78,34,0.6401,84.6018,9808884272.62,120,85,70.8
Смазочные материалы,93,"ООО ""ТехКомплект-45""",9678016609,C,62305037.71,31,0.6352,85.2370,9808884272.62,120,85,70.8
Смазочные материалы,94,"ИП ""Севергруз-116""",6916520012,B,62005088.60,34,0.6321,85.8692,9808884272.62,120,85,70.8
Смазочные материалы,95,"АО ""ВолгаТех-46""",3203403245,C,61022050.45,30,0.6221,86.4913,9808884272.62,120,85,70.8
Смазочные материалы,96,"ООО ""Севергруз-20""",9756965410,B,60987619.29,30,0.6218,87.1130,9808884272.62,120,85,70.8
Смазочные материалы,97,"ПАО ""Севергруз-32""",4848744976,A,60256175.51,42,0.6143,87.7273,9808884272.62,120,85,70.8
Смазочные материалы,98,"ИП ""ЭлектроМир-77""",3342574841,B,60150703.40,39,0.6132,88.3406,9808884272.62,120,85,70.8
Смазочные материалы,99,"АО ""АльфаСнаб-105""",4695450688,B,60103772.45,43,0.6127,88.9533,9808884272.62,120,85,70.8
Смазочные материалы,100,"ПАО ""ЭпсилонТех-31""",3498810138,C,59013377.18,38,0.6016,89.5549,9808884272.62,120,85,70.8
Смазочные материалы,101,"АО ""ВолгаТех-86""",1944444455,C,58989055.21,40,0.6014,90.1563,9808884272.62,120,85,70.8
Смазочные материалы,102,"ИП ""ТехКомплект-37""",6425784015,A,58712267.88,36,0.5986,90.7549,9808884272.62,120,85,70.8
Смазочные материалы,103,"ПАО ""ЭлектроМир-83""",9385317786,C,58154446.63,31,0.5929,91.3478,9808884272.62,120,85,70.8
Смазочные материалы,104,"ПАО ""СибирьОпт-24""",6203036487,B,57653686.19,35,0.5878,91.9355,9808884272.62,120,85,70.8
Смазочные материалы,105,"ИП ""ТехКомплект-91""",3871944604,C,57282790.62,34,0.5840,92.5195,9808884272.62,120,85,70.8
Смазочные материалы,106,"АО ""СтанкоСервис-49""",4544937676,C,56864603.71,38,0.5797,93.0992,9808884272.62,120,85,70.8
Смазочные материалы,107,"ООО ""Севергруз-59""",2876376128,B,56786789.49,37,0.5789,93.6782,9808884272.62,120,85,70.8
Смазочные материалы,108,"ООО ""СтанкоСервис-100""",2616565262,A,55542833.14,25,0.5663,94.2444,9808884272.62,120,85,70.8
Смазочные материалы,109,"ООО ""СибирьОпт-96""",3940742148,A,55472847.50,39,0.5655,94.8100,9808884272.62,120,85,70.8
Смазочные материалы,110,"ИП ""СибирьОпт-41""",6345050694,C,54616376.01,29,0.5568,95.3668,9808884272.62,120,85,70.8
Смазочные материалы,111,"ИП ""ДельтаЛогистик-84""",1328957857,B,53648534.48,41,0.5469,95.9137,9808884272.62,120,85,70.8
Смазочные материалы,112,"ООО ""ВолгаТех-97""",3478634414,A,51628243.71,33,0.5263,96.4400,9808884272.62,120,85,70.8
Смазочные материалы,113,"АО ""ЭлектроМир-99""",5326315150,B,51548798.41,30,0.5255,96.9656,9808884272.62,120,85,70.8
Смазочные материалы,114,"АО ""УралДеталь-6 Групп""",8563157612,C,50877875.70,25,0.5187,97.4843,9808884272.62,120,85,70.8
Смазочные материалы,115,"ПАО ""ВолгаТех-56""",8238363683,C,50078370.52,26,0.5105,97.9948,9808884272.62,120,85,70.8
Смазочные материалы,116,"АО ""ЭпсилонТех-55""",8870912118,B,47471294.07,34,0.4840,98.4788,9808884272.62,120,85,70.8
Смазочные материалы,117,"ООО ""СтанкоСервис-118""",1910495631,A,46831253.97,30,0.4774,98.9562,9808884272.62,120,85,70.8
Смазочные материалы,118,"ИП ""БетаТрейд-28""",7605742304,A,42034329.83,25,0.4285,99.3847,9808884272.62,120,85,70.8
Смазочные материалы,119,"АО ""ВолгаТех-66""",5944124879,A,31486788.40,28,0.3210,99.7057,9808884272.62,120,85,70.8
Смазочные материалы,120,"ИП ""Севергруз-23""",7661401524,A,28863217.76,23,0.2943,100.0000,9808884272.62,120,85,70.8
Спецодежда,1,"ООО ""ЭпсилонТех-29""",1164438269,A,170730902.48,85,1.9431,1.9431,8786685227.23,120,86,71.7
Спецодежда,2,"ООО ""ЭлектроМир-36""",9692833459,A,152271473.79,83,1.7330,3.6760,8786685227.23,120,86,71.7
Спецодежда,3,"АО ""ВолгаТех-1 Групп""",7396573762,B,148434660.34,71,1.6893,5.3654,8786685227.23,120,86,71.7
Спецодежда,4,"АО ""ТехКомплект-8 Групп""",7408027797,C,147226610.28,68,1.6756,7.0409,8786685227.23,120,86,71.7
Спецодежда,5,"ООО ""ГидроПром-15 Групп""",3556215410,C,122711285.48,68,1.3966,8.4375,8786685227.23,120,86,71.7
Спецодежда,6,"ООО ""ГидроПром-50""",5386956634,C,121617521.91,66,1.3841,9.8216,8786685227.23,120,86,71.7
Спецодежда,7,"ООО ""ВолгаТех-43""",6824546805,B,117696825.91,63,1.3395,11.1611,8786685227.23,120,86,71.7
Спецодежда,8,"ПАО ""ГаммаПром-21""",5510509420,A,113518498.56,49,1.2919,12.4530,8786685227.23,120,86,71.7
Спецодежда,9,"ООО ""ДельтаЛогистик-78""",8663952810,C,112746454.65,53,1.2832,13.7362,8786685227.23,120,86,71.7
Спецодежда,10,"ООО ""ГаммаПром-22""",5256420704,B,111092688.06,65,1.2643,15.0005,8786685227.23,120,86,71.7
Спецодежда,11,"ИП ""АльфаСнаб-25""",4236183119,C,109491292.61,57,1.2461,16.2466,8786685227.23,120,86,71.7
Спецодежда,12,"ПАО ""ГидроПром-82""",5486176086,C,107142243.21,49,1.2194,17.4660,8786685227.23,120,86,71.7
Спецодежда,13,"АО ""ГидроПром-44""",6939000485,C,106862063.20,41,1.2162,18.6822,8786685227.23,120,86,71.7
Спецодежда,14,"ООО ""БетаТрейд-117""",6534526717,A,102414750.37,48,1.1656,19.8477,8786685227.23,120,86,71.7
Спецодежда,15,"ИП ""ПромСнаб-30""",9330400329,A,102403589.74,51,1.1654,21.0132,8786685227.23,120,86,71.7
Спецодежда,16,"ИП ""СибирьОпт-41""",6345050694,C,101618425.28,44,1.1565,22.1697,8786685227.23,120,86,71.7
Спецодежда,17,"ООО ""Севергруз-59""",2876376128,B,96795125.60,45,1.1016,23.2713,8786685227.23,120,86,71.7
Спецодежда,18,"ПАО ""ГаммаПром-13 Групп""",7679741117,A,95238290.20,43,1.0839,24.3552,8786685227.23,120,86,71.7
Спецодежда,19,"ПАО ""ЭпсилонТех-16""",3879955568,A,95192769.39,42,1.0834,25.4386,8786685227.23,120,86,71.7
Спецодежда,20,"ИП ""ВолгаТех-64""",3967359575,C,94225326.29,50,1.0724,26.5109,8786685227.23,120,86,71.7
Спецодежда,21,"ИП ""АльфаСнаб-73""",5550129760,C,92478427.18,41,1.0525,27.5634,8786685227.23,120,86,71.7
Спецодежда,22,"АО ""ВолгаТех-66""",5944124879,A,89570997.56,38,1.0194,28.5828,8786685227.23,120,86,71.7
Спецодежда,23,"ООО ""ПромСнаб-11 Групп""",1268657293,A,88253906.60,43,1.0044,29.5872,8786685227.23,120,86,71.7
Спецодежда,24,"ИП ""СтанкоСервис-119""",8333128511,A,86769613.51,45,0.9875,30.5747,8786685227.23,120,86,71.7
Спецодежда,25,"ООО ""ВолгаТех-97""",3478634414,A,86294995.68,43,0.9821,31.5568,8786685227.23,120,86,71.7
Спецодежда,26,"АО ""УралДеталь-6 Групп""",8563157612,C,85350634.23,44,0.9714,32.5282,8786685227.23,120,86,71.7
Спецодежда,27,"ИП ""СибирьОпт-80""",2616661404,C,84393454.95,33,0.9605,33.4887,8786685227.23,120,86,71.7
Спецодежда,28,"ООО ""ДельтаЛогистик-48""",6729556589,B,83857995.54,39,0.9544,34.4430,8786685227.23,120,86,71.7
Спецодежда,29,"ПАО ""ЭпсилонТех-31""",3498810138,C,81892763.18,38,0.9320,35.3750,8786685227.23,120,86,71.7
Спецодежда,30,"ИП ""Севергруз-5 Групп""",9354187804,A,81319173.40,46,0.9255,36.3005,8786685227.23,120,86,71.7
Спецодежда,31,"ПАО ""СибирьОпт-109""",1575720309,B,80813530.82,45,0.9197,37.2203,8786685227.23,120,86,71.7
Спецодежда,32,"ПАО ""АльфаСнаб-12 Групп""",6224825860,A,80637896.44,48,0.9177,38.1380,8786685227.23,120,86,71.7
Спецодежда,33,"АО ""ЭлектроМир-99""",5326315150,B,79899845.72,38,0.9093,39.0473,8786685227.23,120,86,71.7
Спецодежда,34,"АО ""АльфаСнаб-105""",4695450688,B,79745350.61,32,0.9076,39.9549,8786685227.23,120,86,71.7
Спецодежда,35,"ИП ""ТехКомплект-37""",6425784015,A,79707007.84,36,0.9071,40.8620,8786685227.23,120,86,71.7
Спецодежда,36,"ИП ""УралДеталь-68""",6899330264,C,79135182.95,39,0.9006,41.7626,8786685227.23,120,86,71.7
Спецодежда,37,"ПАО ""БетаТрейд-107""",5096320205,A,78813817.29,41,0.8970,42.6596,8786685227.23,120,86,71.7
Спецодежда,38,"АО ""ЭлектроМир-47""",4315494031,C,78806857.48,34,0.8969,43.5565,8786685227.23,120,86,71.7
Спецодежда,39,"ИП ""ТехКомплект-91""",3871944604,C,78660121.00,32,0.8952,44.4517,8786685227.23,120,86,71.7
Спецодежда,40,"АО ""ВолгаТех-86""",1944444455,C,76448844.83,39,0.8701,45.3218,8786685227.23,120,86,71.7
Спецодежда,41,"ООО ""Севергруз-20""",9756965410,B,75732947.78,35,0.8619,46.1837,8786685227.23,120,86,71.7
Спецодежда,42,"ИП ""Севергруз-23""",7661401524,A,75709828.31,33,0.8616,47.0453,8786685227.23,120,86,71.7
Спецодежда,43,"ИП ""ЭлектроМир-77""",3342574841,B,75649471.98,35,0.8610,47.9063,8786685227.23,120,86,71.7
Спецодежда,44,"ООО ""ГидроПром-17""",4885347209,B,75491789.07,37,0.8592,48.7654,8786685227.23,120,86,71.7
Спецодежда,45,"ПАО ""ВолгаТех-56""",8238363683,C,74746864.80,25,0.8507,49.6161,8786685227.23,120,86,71.7
Спецодежда,46,"ИП ""АльфаСнаб-19""",6251468548,C,74666129.42,32,0.8498,50.4659,8786685227.23,120,86,71.7
Спецодежда,47,"ИП ""СибирьОпт-103""",4736069149,B,74536114.90,36,0.8483,51.3142,8786685227.23,120,86,71.7
Спецодежда,48,"ПАО ""СтанкоСервис-98""",5150285741,C,73785393.19,40,0.8397,52.1539,8786685227.23,120,86,71.7
Спецодежда,49,"ПАО ""ЭпсилонТех-72""",1649173005,A,73279456.82,38,0.8340,52.9879,8786685227.23,120,86,71.7
Спецодежда,50,"АО ""ВолгаТех-39""",9762292597,A,73054275.06,32,0.8314,53.8193,8786685227.23,120,86,71.7
Спецодежда,51,"АО ""ЭпсилонТех-55""",8870912118,B,71969784.34,36,0.8191,54.6384,8786685227.23,120,86,71.7
Спецодежда,52,"ИП ""СтанкоСервис-114""",6505846279,C,70233443.16,30,0.7993,55.4377,8786685227.23,120,86,71.7
Спецодежда,53,"ПАО ""ДельтаЛогистик-7 Групп""",9648479014,B,69231779.57,34,0.7879,56.2256,8786685227.23,120,86,71.7
Спецодежда,54,"ИП ""ГидроПром-104""",1171278872,A,68869009.49,35,0.7838,57.0094,8786685227.23,120,86,71.7
Спецодежда,55,"ИП ""БетаТрейд-27""",9604015376,A,68800132.12,34,0.7830,57.7924,8786685227.23,120,86,71.7
Спецодежда,56,"ИП ""ЭпсилонТех-51""",2183066432,A,67777957.01,29,0.7714,58.5638,8786685227.23,120,86,71.7
Спецодежда,57,"ООО ""СибирьОпт-111""",7497322282,A,67373566.07,41,0.7668,59.3306,8786685227.23,120,86,71.7
Спецодежда,58,"ООО ""СтанкоСервис-87""",9370180664,A,67293532.08,31,0.7659,60.0964,8786685227.23,120,86,71.7
Спецодежда,59,"ПАО ""ЭлектроМир-57""",7893336702,C,67159411.26,39,0.7643,60.8607,8786685227.23,120,86,71.7
Спецодежда,60,"ИП ""УралДеталь-108""",7199635800,A,67104646.74,40,0.7637,61.6245,8786685227.23,120,86,71.7
Спецодежда,61,"ПАО ""ГаммаПром-4 Групп""",1026220989,B,66828039.75,36,0.7606,62.3850,8786685227.23,120,86,71.7
Спецодежда,62,"АО ""МеталлТорг-115""",4054258644,C,66772835.53,32,0.7599,63.1449,8786685227.23,120,86,71.7
Спецодежда,63,"АО ""ГидроПром-65""",5816509712,A,66090682.06,41,0.7522,63.8971,8786685227.23,120,86,71.7
Спецодежда,64,"ООО ""УралДеталь-42""",4305019545,B,65790783.61,40,0.7488,64.6459,8786685227.23,120,86,71.7
Спецодежда,65,"ООО ""АльфаСнаб-35""",1175213575,C,65739312.35,35,0.7482,65.3940,8786685227.23,120,86,71.7
Спецодежда,66,"АО ""СтанкоСервис-49""",4544937676,C,65474601.35,30,0.7452,66.1392,8786685227.23,120,86,71.7
Спецодежда,67,"ИП ""БетаТрейд-28""",7605742304,A,65220730.04,33,0.7423,66.8815,8786685227.23,120,86,71.7
Спецодежда,68,"ООО ""СибирьОпт-54""",8681026443,A,64879542.48,36,0.7384,67.6198,8786685227.23,120,86,71.7
Спецодежда,69,"ИП ""ДельтаЛогистик-9 Групп""",7262793677,A,64580777.98,28,0.7350,68.3548,8786685227.23,120,86,71.7
Спецодежда,70,"ИП ""Севергруз-88""",2941331441,C,64301226.15,28,0.7318,69.0866,8786685227.23,120,86,71.7
Спецодежда,71,"ПАО ""СибирьОпт-63""",5200040610,B,64017410.02,36,0.7286,69.8152,8786685227.23,120,86,71.7
Спецодежда,72,"АО ""ЭпсилонТех-81""",9318288828,B,63770329.34,44,0.7258,70.5410,8786685227.23,120,86,71.7
Спецодежда,73,"ПАО ""СибирьОпт-24""",6203036487,B,63764749.33,27,0.7257,71.2667,8786685227.23,120,86,71.7
Спецодежда,74,"АО ""МеталлТорг-3 Групп""",9676820827,B,62982274.79,25,0.7168,71.9835,8786685227.23,120,86,71.7
Спецодежда,75,"ООО ""ЭпсилонТех-60""",8376759633,B,62943004.62,37,0.7163,72.6998,8786685227.23,120,86,71.7
Спецодежда,76,"ИП ""ПромСнаб-61""",2248071481,C,62896471.54,33,0.7158,73.4156,8786685227.23,120,86,71.7
Спецодежда,77,"ООО ""СибирьОпт-102""",4129682292,C,62759066.92,39,0.7143,74.1299,8786685227.23,120,86,71.7
Спецодежда,78,"ПАО ""ЭлектроМир-83""",9385317786,C,62519645.06,35,0.7115,74.8414,8786685227.23,120,86,71.7
Спецодежда,79,"АО ""ПромСнаб-62""",6943791863,C,62253843.25,35,0.7085,75.5499,8786685227.23,120,86,71.7
Спецодежда,80,"ПАО ""ГидроПром-10 Групп""",4025236040,A,61875509.43,34,0.7042,76.2541,8786685227.23,120,86,71.7
Спецодежда,81,"ИП ""Севергруз-120""",6226202468,A,61255686.99,29,0.6971,76.9512,8786685227.23,120,86,71.7
Спецодежда,82,"ИП ""БетаТрейд-38""",8757438026,B,61138640.09,33,0.6958,77.6471,8786685227.23,120,86,71.7
Спецодежда,83,"ПАО ""ЭпсилонТех-2 Групп""",1333205446,A,60960585.86,40,0.6938,78.3408,8786685227.23,120,86,71.7
Спецодежда,84,"ООО ""ЭлектроМир-110""",9439228389,A,60299405.83,31,0.6863,79.0271,8786685227.23,120,86,71.7
Спецодежда,85,"ООО ""БетаТрейд-90""",3281751713,A,60126814.84,42,0.6843,79.7114,8786685227.23,120,86,71.7
Спецодежда,86,"АО ""ГаммаПром-33""",9026027108,C,59773999.72,30,0.6803,80.3917,8786685227.23,120,86,71.7
Спецодежда,87,"ИП ""Севергруз-116""",6916520012,B,59604590.81,28,0.6784,81.0700,8786685227.23,120,86,71.7
Спецодежда,88,"АО ""ВолгаТех-46""",3203403245,C,59194580.49,26,0.6737,81.7437,8786685227.23,120,86,71.7
Спецодежда,89,"ИП ""ГаммаПром-71""",6451166226,A,59000884.58,32,0.6715,82.4152,8786685227.23,120,86,71.7
Спецодежда,90,"ИП ""ДельтаЛогистик-84""",1328957857,B,58834183.73,34,0.6696,83.0848,8786685227.23,120,86,71.7
Спецодежда,91,"АО ""СтанкоСервис-34""",7614642252,A,57855843.30,35,0.6584,83.7432,8786685227.23,120,86,71.7
Спецодежда,92,"ПАО ""ТехКомплект-94""",5862834378,C,56919059.11,32,0.6478,84.3910,8786685227.23,120,86,71.7
